key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
man_made,oil_well,,,artificial	=	pou de petroli,artificial	=	pozo de petróleo,,,,,,,,,,,artificial,pou de petroli,artificial,pozo de petróleo,17196
man_made,outfall,,,fet per l'home	=	desguàs,hecho por el hombre	=	desagüe,,,,,,,,,,,fet per l'home,desguàs,hecho por el hombre,desagüe,17234
man_made,oxidation_ditch,,,fet per l'home	=	rasa d'oxidació,hecho por el hombre	=	zanja de oxidación,,,,,,,,,,,fet per l'home,rasa d'oxidació,hecho por el hombre,zanja de oxidación,17276
man_made,paifang,,,fet per l'home	=	paifang,hecho por el hombre	=	paifang,,,,,,,,,,,fet per l'home,paifang,hecho por el hombre,paifang,17251
man_made,petroleum_well,man_made=petroleum_well,,artificial	=	pou_de_petroli,artificial	=	pozo_de_petroleo,291718,,279695,1,11662,,361,,Yes,12,artificial,pou_de_petroli,artificial,pozo_de_petroleo,17113
man_made,pier,man_made=pier,,artificial	=	moll,artificial	=	muelle,707543,0,6262,,699212,0,2069,0,Yes,22,artificial,moll,artificial,muelle,17102
man_made,pillar,,,fet per l'home	=	pilar,hecho por el hombre	=	pilar,,,,,,,,,,,fet per l'home,pilar,hecho por el hombre,pilar,17254
man_made,pipeline,man_made=pipeline,,artificial	=	canonada,artificial	=	tubería,339679,,725,,338823,0,131,,Yes,17,artificial,canonada,artificial,tubería,17107
man_made,planter,man_made=planter,,artificial	=	plantador,artificial	=	plantador,36604,,22675,0,13841,,88,,Yes,10,artificial,plantador,artificial,plantador,17155
man_made,polder,,,fet per l'home	=	pòlder,hecho por el hombre	=	pólder,,,,,,,,,,,fet per l'home,pòlder,hecho por el hombre,pólder,17257
man_made,pole,,,artificial	=	pol,artificial	=	polo,,,,,,,,,,,artificial,pol,artificial,polo,17176
man_made,pond,man_made=pond,,,,24727,,15,,24700,,12,,No,,,,,,5789
man_made,power_hydro,,,fet per l'home	=	energia hidroelèctrica,hecho por el hombre	=	energía hidroeléctrica,,,,,,,,,,,fet per l'home,energia hidroelèctrica,hecho por el hombre,energía hidroeléctrica,17240
man_made,power_nuclear,,,fet per l'home	=	energia nuclear,hecho por el hombre	=	energía nuclear,,,,,,,,,,,fet per l'home,energia nuclear,hecho por el hombre,energía nuclear,17241
man_made,power_wind,,,fet per l'home	=	energia eòlica,hecho por el hombre	=	energía eólica,,,,,,,,,,,fet per l'home,energia eòlica,hecho por el hombre,energía eólica,17239
man_made,pump,,,fet per l'home	=	bomba,hecho por el hombre	=	bomba,,,,,,,,,,,fet per l'home,bomba,hecho por el hombre,bomba,17215
man_made,pumping_rig,,,artificial	=	plataforma_de_bombeig,artificial	=	plataforma_de_bombeo,,,,,,,,,,,artificial,plataforma_de_bombeig,artificial,plataforma_de_bombeo,17177
man_made,pumping_station,man_made=pumping_station,,artificial	=	benzinera,artificial	=	gasolinera,33003,,7527,,25283,,193,,Yes,11,artificial,benzinera,artificial,gasolinera,17135
man_made,qanat,,,fet per l'home	=	qanat,hecho por el hombre	=	qanat,,,,,,,,,,,fet per l'home,qanat,hecho por el hombre,qanat,17259
man_made,quay,,,artificial	=	moll,artificial	=	muelle,,,,,,,,,,,artificial,moll,artificial,muelle,17171
man_made,reinforced_slope,,,artificial	=	pendent_reforçada,artificial	=	pendiente_reforzada,,,,,,,,,,,artificial,pendent_reforçada,artificial,pendiente_reforzada,17164
man_made,reservoir,,,artificial	=	reservori,artificial	=	reservorio,,,,,,,,,,,artificial,reservori,artificial,reservorio,17198
man_made,reservoir_covered,man_made=reservoir_covered,,artificial	=	embassament_cobert,artificial	=	embalse_cubierto,59658,,14567,0,45006,,85,,Yes,14,artificial,embassament_cobert,artificial,embalse_cubierto,17124
man_made,satellite_dish,,,artificial	=	antena parabòlica,artificial	=	antena parabólica,,,,,,,,,,,artificial,antena parabòlica,artificial,antena parabólica,17183
man_made,school_sentry,,,fet per l'home	=	sentinella de l'escola,hecho por el hombre	=	centinela de la escuela,,,,,,,,,,,fet per l'home,sentinella de l'escola,hecho por el hombre,centinela de la escuela,17222
man_made,septic_tank,,,fet per l'home	=	tanc sèptic,hecho por el hombre	=	tanque séptico,,,,,,,,,,,fet per l'home,tanc sèptic,hecho por el hombre,tanque séptico,17268
man_made,sewage,,,fet per l'home	=	aigües residuals,hecho por el hombre	=	aguas residuales,,,,,,,,,,,fet per l'home,aigües residuals,hecho por el hombre,aguas residuales,17206
man_made,silo,man_made=silo,,artificial	=	sitja,artificial	=	silo,330509,,53696,0,276700,0,113,,Yes,11,artificial,sitja,artificial,silo,17108
man_made,ski_jump,,,fet per l'home	=	salt amb esquís,hecho por el hombre	=	salto con esquís,,,,,,,,,,,fet per l'home,salt amb esquís,hecho por el hombre,salto con esquís,17263
man_made,slurry_basin,,,fet per l'home	=	conca de llots,hecho por el hombre	=	cuenca de lodos,,,,,,,,,,,fet per l'home,conca de llots,hecho por el hombre,cuenca de lodos,17233
man_made,snow_cannon,man_made=snow_cannon,,artificial	=	canó_de_neu,artificial	=	cañón_de_nieve,10578,,10539,,29,,10,,Yes,1,artificial,canó_de_neu,artificial,cañón_de_nieve,17160
man_made,snow_fence,,,artificial	=	tanca per a neus,artificial	=	valla para nieves,,,,,,,,,,,artificial,tanca per a neus,artificial,valla para nieves,17156
man_made,snow_net,,,fet per l'home	=	xarxa de neu,hecho por el hombre	=	red de nieve,,,,,,,,,,,fet per l'home,xarxa de neu,hecho por el hombre,red de nieve,17260
man_made,spoil_heap,,,artificial	=	spoil_heap,artificial	=	spoil_heap,,,,,,,,,,,artificial,spoil_heap,artificial,spoil_heap,17161
man_made,spring_box,,,fet per l'home	=	caixa de ressort,hecho por el hombre	=	caja de resorte,,,,,,,,,,,fet per l'home,caixa de ressort,hecho por el hombre,caja de resorte,17219
man_made,stele,,,artificial	=	estela,artificial	=	estela,,,,,,,,,,,artificial,estela,artificial,estela,17175
man_made,storage_tank,man_made=storage_tank,,artificial	=	tanc d'emmagatzematge,artificial	=	tanque de almacenamiento,785745,0,164890,0,620507,0,348,,Yes,14,artificial,tanc d'emmagatzematge,artificial,tanque de almacenamiento,17103
man_made,street_cabinet,man_made=street_cabinet,,artificial	=	carrer_gabinet,artificial	=	calle_gabinete,266595,,232899,0,33670,,26,,Yes,15,artificial,carrer_gabinet,artificial,calle_gabinete,17118
man_made,stupa,,,fet per l'home	=	estupa,hecho por el hombre	=	estupa,,,,,,,,,,,fet per l'home,estupa,hecho por el hombre,estupa,17245
man_made,submarine_cable,,,fet per l'home	=	cable submarí,hecho por el hombre	=	cable submarino,,,,,,,,,,,fet per l'home,cable submarí,hecho por el hombre,cable submarino,17218
man_made,summit_cross,,,fet per l'home	=	creu del cim,hecho por el hombre	=	cruz de la cumbre,,,,,,,,,,,fet per l'home,creu del cim,hecho por el hombre,cruz de la cumbre,17231
man_made,surveillance,man_made=surveillance,,artificial	=	vigilància,artificial	=	vigilancia,343544,,342811,0,703,,30,,Yes,14,artificial,vigilància,artificial,vigilancia,17115
man_made,survey_point,man_made=survey_point,,artificial	=	punt_enquesta,artificial	=	punto_encuesta,388634,,388577,0,53,,4,,Yes,16,artificial,punt_enquesta,artificial,punto_encuesta,17105
man_made,tailings_pond,,,fet per l'home	=	estany de relaves,hecho por el hombre	=	estanque de relaves,,,,,,,,,,,fet per l'home,estany de relaves,hecho por el hombre,estanque de relaves,17244
man_made,tank,,,artificial	=	tanc,artificial	=	tanque,,,,,,,,,,,artificial,tanc,artificial,tanque,17159
man_made,tar_kiln,,,artificial	=	tar_kiln,artificial	=	tar_kiln,,,,,,,,,,,artificial,tar_kiln,artificial,tar_kiln,17152
man_made,telephone_box,,,artificial	=	cabina telefònica,artificial	=	cabina telefónica,,,,,,,,,,,artificial,cabina telefònica,artificial,cabina telefónica,17167
man_made,telephone_exchange,,,fet per l'home	=	central telefònica,hecho por el hombre	=	central telefónica,,,,,,,,,,,fet per l'home,central telefònica,hecho por el hombre,central telefónica,17223
man_made,telephone_office,,,artificial	=	telèfon_oficina,artificial	=	teléfono_oficina,,,,,,,,,,,artificial,telèfon_oficina,artificial,teléfono_oficina,17194
man_made,telescope,,,artificial	=	telescopi,artificial	=	telescopio,,,,,,,,,,,artificial,telescopi,artificial,telescopio,17165
man_made,tell,,,fet per l'home	=	comptar,hecho por el hombre	=	contar,,,,,,,,,,,fet per l'home,comptar,hecho por el hombre,contar,17230
man_made,threshing_floor,,,artificial	=	trilla,artificial	=	trilla,,,,,,,,,,,artificial,trilla,artificial,trilla,17200
man_made,tomb,,,fet per l'home	=	tomba,hecho por el hombre	=	tumba,,,,,,,,,,,fet per l'home,tomba,hecho por el hombre,tumba,17274
man_made,tombstone,,,fet per l'home	=	làpida sepulcral,hecho por el hombre	=	lápida sepulcral,,,,,,,,,,,fet per l'home,làpida sepulcral,hecho por el hombre,lápida sepulcral,17247
man_made,torii,,,artificial	=	Torii,artificial	=	Torii,,,,,,,,,,,artificial,Torii,artificial,Torii,17154
man_made,tower,man_made=tower,,artificial	=	torre,artificial	=	torre,433441,,334082,0,98306,0,1053,0,Yes,23,artificial,torre,artificial,torre,17104
man_made,tunnel,,,artificial	=	túnel,artificial	=	túnel,,,,,,,,,,,artificial,túnel,artificial,túnel,17173
man_made,utility_pole,man_made=utility_pole,,artificial	=	pal d'electricitat,artificial	=	poste de electricidad,344894,,344879,0,15,,,,Yes,10,artificial,pal d'electricitat,artificial,poste de electricidad,17119
man_made,ventilation_shaft,,,artificial	=	ducte de ventilació,artificial	=	ducto de ventilación,,,,,,,,,,,artificial,ducte de ventilació,artificial,ducto de ventilación,17190
man_made,video_wall,,,fet per l'home	=	paret de vídeo,hecho por el hombre	=	pared de video,,,,,,,,,,,fet per l'home,paret de vídeo,hecho por el hombre,pared de video,17252
man_made,wastewater_basin,,,fet per l'home	=	conca d'aigües residuals,hecho por el hombre	=	cuenca de aguas residuales,,,,,,,,,,,fet per l'home,conca d'aigües residuals,hecho por el hombre,cuenca de aguas residuales,17232
man_made,wastewater_plant,man_made=wastewater_plant,,artificial	=	planta_d'aigües_residuals,artificial	=	planta_de_aguas_residuales,89353,,3987,,83479,0,1887,0,Yes,16,artificial,planta_d'aigües_residuals,artificial,planta_de_aguas_residuales,17122
man_made,water_canal,,,artificial	=	canal_d'aigua,artificial	=	canal_de_agua,,,,,,,,,,,artificial,canal_d'aigua,artificial,canal_de_agua,17205
man_made,water_tank,,,artificial	=	dipòsit d'aigua,artificial	=	depósito de agua,,,,,,,,,,,artificial,dipòsit d'aigua,artificial,depósito de agua,17179
man_made,water_tap,man_made=water_tap,,artificial	=	aixeta d'aigua,artificial	=	grifo de agua,65066,,64344,0,719,,3,,Yes,9,artificial,aixeta d'aigua,artificial,grifo de agua,17132
man_made,water_tower,man_made=water_tower,,artificial	=	Torre d'aigua,artificial	=	Torre de agua,161128,,110760,0,50303,,65,,Yes,19,artificial,Torre d'aigua,artificial,Torre de agua,17117
man_made,water_well,man_made=water_well,,artificial	=	Pou,artificial	=	Pozo,330905,,186732,0,144137,0,36,,Yes,20,artificial,Pou,artificial,Pozo,17116
man_made,water_works,man_made=water_works,,artificial	=	proveïment,artificial	=	abastecimiento,42643,,8241,,33610,,792,0,Yes,16,artificial,proveïment,artificial,abastecimiento,17129
man_made,watermill,man_made=watermill,,artificial	=	molí d'aigua,artificial	=	molino de agua,14011,,5526,,8353,,132,,Yes,18,artificial,molí d'aigua,artificial,molino de agua,17148
man_made,waterway,,,artificial	=	camí aquàtic,artificial	=	camino acuático,,,,,,,,,,,artificial,camí aquàtic,artificial,camino acuático,17158
man_made,well,,,fet per l'home	=	bé,hecho por el hombre	=	bien,,,,,,,,,,,fet per l'home,bé,hecho por el hombre,bien,17211
man_made,wildlife_crossing,,,artificial	=	vida silvestre_creuant,artificial	=	vida silvestre_cruzando,,,,,,,,,,,artificial,vida silvestre_creuant,artificial,vida silvestre_cruzando,17192
man_made,wildlife_opening,,,fet per l'home	=	obertura de vida silvestre,hecho por el hombre	=	apertura de vida silvestre,,,,,,,,,,,fet per l'home,obertura de vida silvestre,hecho por el hombre,apertura de vida silvestre,17209
man_made,windmill,man_made=windmill,,artificial	=	molí,artificial	=	molino,12299,,5973,,6315,,11,,Yes,19,artificial,molí,artificial,molino,17147
man_made,windpump,,,artificial	=	aerobomba,artificial	=	aerobomba,,,,,,,,,,,artificial,aerobomba,artificial,aerobomba,17172
man_made,works,man_made=works,,artificial	=	obres,artificial	=	obras,234453,,77476,0,154036,0,2941,0,Yes,15,artificial,obres,artificial,obras,17110
man_made,yes,man_made=yes,,artificial	=	sí,artificial	=	sí,15814,,5339,,10363,,112,,Yes,1,artificial,sí,artificial,sí,17137
managed,no,,,administrat	=	no,administrado	=	no,,,,,,,,,,,administrat,no,administrado,no,17277
managed,yes,managed=yes,,administrat	=	si,administrado	=	si,11527,,43,,11197,,287,,Yes,3,administrat,si,administrado,si,17278
manhole,drain,manhole=drain,,forat dhome	=	fuga,agujero de hombre	=	fuga,233810,,233308,0,499,,3,,Yes,4,forat dhome,fuga,agujero de hombre,fuga,17279
manhole,sewer,manhole=sewer,,forat dhome	=	clavegueram,agujero de hombre	=	alcantarillado,64689,,64652,0,37,,,,No,4,forat dhome,clavegueram,agujero de hombre,alcantarillado,17280
manhole,telecom,manhole=telecom,,forat dhome	=,agujero de hombre	=	telecomunicaciones,12741,,12729,,12,,,,Yes,4,forat dhome,,agujero de hombre,telecomunicaciones,17282
manhole,yes,manhole=yes,,forat dhome	=	sí,agujero de hombre	=	sí,24111,,24095,0,16,,,,No,1,forat dhome,sí,agujero de hombre,sí,17281
manufacturer,Enercon,manufacturer=Enercon,,,,10071,,9942,,123,,6,,No,1,,,,,13312
manufacturer,Flock Safety,manufacturer=Flock Safety,,,,22938,,22932,0,6,,,,No,,,,,,6178
manufacturer,GE,manufacturer=GE,,fabricant	=	GE,fabricante	=	GE,22508,,22492,0,9,,7,,No,,fabricant,GE,fabricante,GE,17284
manufacturer,Siemens,manufacturer=Siemens,,,,10656,,10618,,28,,10,,No,,,,,,12623
manufacturer,Vestas,manufacturer=Vestas,,fabricant	=	Vesta,fabricante	=	Vestas,29475,,29370,0,86,,19,,No,1,fabricant,Vesta,fabricante,Vestas,17283
manufacturer:wikidata,Q108485435,manufacturer:wikidata=Q108485435,,,,22072,,22066,0,6,,,,No,,,,,,6376
map_size,city,map_size=city,,,,12995,,12981,,14,,,,No,7,,,,,10389
map_size,region,map_size=region,,Grandària de mapa	=	regió,Tamaño de mapa	=	región,26235,,26229,0,4,,2,,No,7,Grandària de mapa,regió,Tamaño de mapa,región,17285
map_size,site,map_size=site,,Grandària de mapa	=	lloc,Tamaño de mapa	=	sitio,18815,,18803,0,12,,,,No,7,Grandària de mapa,lloc,Tamaño de mapa,sitio,17286
map_type,scheme,map_type=scheme,,tipus de mapa	=	esquema,tipo de mapa	=	esquema,18323,,18314,0,9,,,,Yes,8,tipus de mapa,esquema,tipo de mapa,esquema,17288
map_type,street,map_type=street,,tipus de mapa	=	carrer,tipo de mapa	=	calle,15604,,15595,0,9,,,,Yes,10,tipus de mapa,carrer,tipo de mapa,calle,17289
map_type,topo,map_type=topo,,tipus de mapa	=	talp,tipo de mapa	=	topo,21916,,21910,0,4,,2,,Yes,10,tipus de mapa,talp,tipo de mapa,topo,17287
mapper,mspray9,,,mapejador	=	mspray9,mapeador	=	mspray9,,,,,,,,,,,mapejador,mspray9,mapeador,mspray9,17290
maritime,yes,maritime=yes,,marítim	=	sí,marítimo	=	sí,22176,,2926,,18432,,818,0,Yes,4,marítim,sí,marítimo,sí,17291
marker,aerial,marker=aerial,,marcador	=	aeri,marcador	=	aéreo,37969,,37961,0,8,,,,Yes,7,marcador,aeri,marcador,aéreo,17292
marker,ground,,,marcador	=	terrestre,marcador	=	terrestre,,,,,,,,,,,marcador,terrestre,marcador,terrestre,17298
marker,paddle,,,marcador	=	paleta,marcador	=	paleta,,,,,,,,,,,marcador,paleta,marcador,paleta,17294
marker,pedestal,,,marcador	=	pedestal,marcador	=	pedestal,,,,,,,,,,,marcador,pedestal,marcador,pedestal,17295
marker,plate,,,marcador	=	placa,marcador	=	placa,,,,,,,,,,,marcador,placa,marcador,placa,17297
marker,post,marker=post,,marcador	=	correu,marcador	=	correo,35478,,35475,0,2,,1,,Yes,7,marcador,correu,marcador,correo,17293
marker,stone,marker=stone,,marcador	=	pedra,marcador	=	piedra,10462,,10461,,,,1,,Yes,7,marcador,pedra,marcador,piedra,17296
marker,yes,marker=yes,,,,20269,,20243,0,26,,,,No,3,,,,,6866
massage,thai,,,massatge	=	tailandès,masaje	=	tailandés,,,,,,,,,,,massatge,tailandès,masaje,tailandés,17299
massgis:DCAM_ID,0,massgis:DCAM_ID=0,,,,16428,,10,,15753,,665,,No,,,,,,8285
massgis:DEED_ACRES,0.00000000,massgis:DEED_ACRES=0.00000000,,,,13931,,10,,13395,,526,,No,,,,,,9707
massgis:EOEAINVOLV,0,massgis:EOEAINVOLV=0,,,,11803,,10,,11415,,378,,No,,,,,,11395
massgis:FY_FUNDING,0,massgis:FY_FUNDING=0,,,,13771,,10,,13239,,522,,No,,,,,,9818
massgis:IT_VALC,WS1,massgis:IT_VALC=WS1,,,,13154,,,,12665,,489,,No,,,,,,10258
massgis:IT_VALDESC,WOODED SWAMP DECIDUOUS,massgis:IT_VALDESC=WOODED SWAMP DECIDUOUS,,,,13577,,,,13047,,530,,No,,,,,,9947
massgis:LEV_PROT,P,massgis:LEV_PROT=P,,,,12301,,5,,11737,,559,,No,,,,,,10934
massgis:OS_DEED_BO,0,massgis:OS_DEED_BO=0,,,,12462,,9,,11976,,477,,No,,,,,,10788
massgis:OS_DEED_PA,0,massgis:OS_DEED_PA=0,,,,12477,,9,,11989,,479,,No,,,,,,10773
massgis:PALIS_ID,0,massgis:PALIS_ID=0,,,,38474,,1,,37061,,1412,0,No,,,,,,4049
massgis:POLY_CODE,3,massgis:POLY_CODE=3,,,,23206,,,,22422,,784,0,No,,,,,,6107
massgis:SOURCE,DEP-WCP,massgis:SOURCE=DEP-WCP,,,,39574,,1,,38127,,1446,0,No,,,,,,3960
massgis:SOURCE_SCA,12000,massgis:SOURCE_SCA=12000,,,,38624,,1,,37192,,1431,0,No,,,,,,4036
massgis:WETCODE,14,massgis:WETCODE=14,,edifici:ruian:tipus	=	*,massgis:WETCODE	=	*,13150,,,,12666,,484,,No,,edifici:ruian:tipus,*,massgis:WETCODE,*,17300
material,adobe,,,material	=	tova,material	=	adobe,,,,,,,,,,,material,tova,material,adobe,17322
material,aluminium,material=aluminium,,material	=	alumini,material	=	aluminio,17261,,16633,0,624,,4,,No,5,material,alumini,material,aluminio,17316
material,andesite,,,material	=	andeseta,material	=	andesita,,,,,,,,,,,material,andeseta,material,andesita,17317
material,brass,material=brass,,material	=	llautó,material	=	latón,11831,,11755,,75,,1,,No,4,material,llautó,material,latón,17312
material,brick,material=brick,,material	=	maó,material	=	ladrillo,72211,,4239,,67770,0,202,,No,6,material,maó,material,ladrillo,17308
material,bronze,material=bronze,,material	=	bronze,material	=	bronce,17744,,16824,0,853,,67,,No,5,material,bronze,material,bronce,17310
material,composite,,,material	=	compost,material	=	compuesto,,,,,,,,,,,material,compost,material,compuesto,17327
material,concrete,material=concrete,,material	=	concret,material	=	concreto,960766,0,807683,3,152322,0,761,0,Yes,16,material,concret,material,concreto,17302
