key,value,definition,
parking_space,parent,plaza de aparcamiento	=	padre,
parking_space,private,plaza de aparcamiento	=	privado,
parking_space,staff,plaza de aparcamiento	=	personal,
parking_space,street,plaza de aparcamiento	=	calle,
parking:both,lane,estacionamiento:ambos	=	carril,
parking:both,no,estacionamiento:ambos	=	no,
parking:both,separate,público:ambos=aparcamiento,
parking:both,street_side,estacionamiento:ambos	=	lado de la calle,
parking:both:fee,no,separado:ambos:coste=ningún,
parking:both:orientation,parallel,aparcamiento:ambos:orientación=aparcamiento,
parking:both:restriction,no_parking,paralelo:ambos:restricción=ningún_aparcamiento,
parking:both:restriction,no_stopping,de aparcamiento:ambos:restricción=ningún_aparcamiento,
parking:condition:both,free,estacionamiento:estado:ambos	=	libre,
parking:condition:left,free,estacionamiento:condición:izquierda	=	libre,
parking:condition:right,free,estacionamiento:estado:correcto	=	libre,
parking:fee,no,de parar:coste=ningún,
parking:lane:both,diagonal,estacionamiento:carril:ambos	=	diagonal,
parking:lane:both,marked,estacionamiento:carril:ambos	=	marcado,
parking:lane:both,no,estacionamiento:carril:ambos	=	no,
parking:lane:both,no_parking,estacionamiento:carril:ambos	=	No estacionar,
parking:lane:both,no_stopping,estacionamiento:carril:ambos	=	sin parar,
parking:lane:both,parallel,estacionamiento:carril:ambos	=	paralela,
parking:lane:both,perpendicular,estacionamiento:carril:ambos	=	perpendicular,
parking:lane:both,separate,estacionamiento:carril:ambos	=	separado,
parking:lane:both:parallel,on_street,estacionamiento:carril:ambos:paralelo	=	en la calle,
parking:lane:hgv,on_street,estacionamiento:carril:hgv	=	en la calle,
parking:lane:left,no_parking,estacionamiento:carril:izquierda	=	No estacionar,
parking:lane:left,no_stopping,estacionamiento:carril:izquierda	=	sin parar,
parking:lane:left,parallel,estacionamiento:carril:izquierda	=	paralela,
parking:lane:right,no_parking,estacionamiento:carril:derecha	=	No estacionar,
parking:lane:right,no_stopping,estacionamiento:carril:derecha	=	sin parar,
parking:lane:right,parallel,estacionamiento:carril:derecha	=	paralela,
parking:lane:right:parallel,on_street,estacionamiento:carril:derecha:paralelo	=	en la calle,
parking:left,lane,estacionamiento: izquierda	=	carril,
parking:left,no,estacionamiento: izquierda	=	no,
parking:left,street_side,estacionamiento: izquierda	=	lado de la calle,
parking:left:fee,no,aparcamiento:a la izquierda:coste=ningún,
parking:left:orientation,parallel,aparcamiento:a la izquierda:orientación=aparcamiento,
parking:left:restriction,no_parking,paralelo:a la izquierda:restricción=ningún_aparcamiento,
parking:left:restriction,no_stopping,de aparcamiento:a la izquierda:restricción=ningún_aparcamiento,
parking:orientation,diagonal,estacionamiento: orientación	=	diagonal,
parking:orientation,parallel,estacionamiento: orientación	=	paralela,
parking:orientation,perpendicular,estacionamiento: orientación	=	perpendicular,
parking:right,lane,estacionamiento: derecho	=	carril,
parking:right,no,estacionamiento: derecho	=	no,
parking:right,street_side,estacionamiento: derecho	=	lado de la calle,
parking:right:fee,no,de parar:derecho:coste=ningún,
parking:right:orientation,parallel,aparcamiento:derecho:orientación=aparcamiento,
parking:right:restriction,no_parking,paralelo:derecho:restricción=ningún_aparcamiento,
parking:right:restriction,no_stopping,de aparcamiento:derecho:restricción=ninguna_pavimentación,
passenger,international,pasajero	=	internacional,
passenger,local,pasajero	=	local,
passenger,national,pasajero	=	nacional,
passenger,no,pasajero	=	no,
passenger,regional,pasajero	=	regional,
passenger,suburban,pasajero	=	suburbano,
passenger,urban,pasajero	=	urbano,
passenger_information_display,no,pantalla_de_información_del_pasajero	=	no,
passenger_lines,1,líneas_de_pasajeros	=	*,
passenger_lines,2,líneas_de_pasajeros	=	*,
passenger_lines,3,líneas_de_pasajeros	=	*,
passenger_lines,4,líneas_de_pasajeros	=	*,
passing_places,no,lugares de paso	=	no,
path,crossing,sendero	=	cruce,
path,desire,camino	=	deseo,
path,sidewalk,camino	=	acera,
paving_stones:length,0.3,de parar_huesos:#periodo=0.3,
paving_stones:shape,square,adoquinando_huesos:la forma=cuadra,
paving_stones:width,0.3,adoquinar_huesos:ancho=0.3,
payment:cards,no,pago:cartas=ningún,
payment:cash,no,Pago en efectivo	=	no,
payment:credit_cards,no,pago:credit_cards	=	no,
payment:cryptocurrencies,no,pago:cryptocurrencies=ningún,
payment:debit_cards,no,pago:tarjetas_débito	=	no,
payment:notes,no,pago:notas=ninguna,
phases,1,fase=1,
phases,3,etapas	=	*,
physically_present,no,fisicamente presente	=	no,
pillar:type,dry_barrel,pilar:tipo	=	barril_seco,
pillar:type,wet_barrel,pilar:tipo	=	barril_mojado,
pilotage,boarding_point,pilotaje	=	punto de embarque,
pilotage,office,pilotaje	=	oficina,
pipeline,marker,tubería	=	marcador,
pipeline,substation,tubería	=	subestación,
pipeline,surge_tank,tubería	=	tanque de compensación,
pipeline,valve,tubería	=	válvula,
piste:difficulty,advanced,pista: dificultad	=	avanzado,
piste:difficulty,easy,pista: dificultad	=	fácil,
piste:difficulty,intermediate,pista: dificultad	=	intermedio,
piste:difficulty,novice,pista: dificultad	=	principiante,
piste:grooming,backcountry,pista: preparación	=	travesía,
piste:grooming,classic,pista: preparación	=	clásico,
piste:grooming,classic;skating,pista: preparación	=	clásico; patinaje,
piste:grooming,classic+skating,pista: preparación	=	patinaje+clasico,
piste:type,connection,pista: tipo	=	conexión,
piste:type,downhill,pista: tipo	=	cuesta abajo,
piste:type,fatbike,pista:tipo	=	fatbike,
piste:type,hike,pista:tipo	=	caminata,
piste:type,nordic,pista: tipo	=	nórdico,
piste:type,piste:halfpipe,pista:tipo	=	pista: medio tubo,
piste:type,ski_jump,pista: tipo	=	salto con esquís,
piste:type,ski_jump_landing,pista:tipo	=	aterrizaje de salto de esquí,
piste:type,skitour,pista:tipo	=	esquí,
place,allotments,lugar	=	asignaciones,
place,archipelago,lugar	=	archipiélago,
place,area,lugar	=	área,
place,atoll,lugar	=	atolón,
place,block,lugar	=	bloquear,
place,borough,lugar	=	ciudad,
place,city,lugar	=	ciudad,
place,city_block,lugar	=	Manzana de la ciudad,
place,civil_parish,lugar	=	parroquia civil,
place,continent,lugar	=	continente,
place,country,lugar	=	país,
place,county,lugar	=	condado,
place,district,lugar	=	distrito,
place,farm,lugar	=	granja,
place,hamlet,lugar	=	aldea,
place,island,lugar	=	isla,
place,islet,lugar	=	isleta,
place,isolated_dwelling,lugar	=	vivienda_aislada,
place,locality,lugar	=	localidad,
place,municipality,lugar	=	municipio,
place,neighbourhood,lugar	=	vecindario,
place,ocean,lugar	=	Oceano,
place,peninsula,lugar	=	península,
place,plot,lugar	=	gráfico,
place,polder,lugar	=	pólder,
place,province,lugar	=	provincia,
place,quarter,lugar	=	cuarto,
place,region,lugar	=	región,
place,sea,lugar	=	mar,
place,shieling,lugar	=	blindaje,
place,square,lugar	=	cuadrado,
place,state,lugar	=	Expresar,
place,subcounty,lugar	=	subcondado,
place,suburb,lugar	=	suburbio,
place,town,lugar	=	pueblo,
place,village,lugar	=	aldea,
place_of_worship,holy_well,lugar de adoración	=	pozo santo,
place_of_worship,lourdes_grotto,lugar de adoración	=	gruta de lourdes,
place_of_worship,mass_rock,lugar de adoración	=	roca masiva,
place:CN,town,lugar:CN	=	pueblo,
place:CN,village,lugar:CN	=	aldea,
placement,left_of:2,colocación	=	izquierda_de:2,
placement,left_of:3,placement=dejado_de:3,
placement,middle_of:1,colocación	=	medio_de:1,
placement,middle_of:2,colocación	=	medio_de:2,
placement,middle_of:3,placement=medio_de:3,
placement,right_of:1,colocación	=	derecho_de:1,
placement,right_of:2,colocación	=	derecha_de:2,
placement,transition,colocación	=	transición,
placement:forward,left_of:1,colocación:adelante	=	izquierda_de:1,
plant,tree,planta	=	árbol,
plant:method,combustion,planta:método	=	combustión,
plant:method,gasification,planta:método	=	gasificación,
plant:method,photovoltaic,planta:método	=	fotovoltaica,
plant:method,run-of-the-river,planta:método	=	corriente del río,
plant:method,thermal,planta:método	=	térmico,
plant:method,water-pumped-storage,planta:método	=	almacenamiento por bombeo de agua,
plant:method,water-storage,planta:método	=	almacenamiento de agua,
plant:source,battery,planta:fuente	=	batería,
plant:source,biomass,planta:fuente	=	biomasa,
plant:source,coal,planta:fuente	=	carbón,
plant:source,gas,planta:fuente	=	gas,
plant:source,geothermal,planta:fuente	=	geotermia,
plant:source,hydro,planta:fuente	=	hidro,
plant:source,nuclear,planta:fuente	=	nuclear,
plant:source,oil,planta:fuente	=	petróleo,
plant:source,solar,planta:fuente	=	solar,
plant:source,waste,planta:fuente	=	desperdiciar,
plant:source,wind,planta:fuente	=	viento,
plant:type,combined_cycle,planta: tipo	=	ciclo combinado,
plant:type,gas_turbine,planta: tipo	=	turbina de gas,
plant:type,solar_photovoltaic_panel,planta: tipo	=	panel solar fotovoltaico,
plant:type,steam_turbine,planta: tipo	=	turbina de vapor,
playground,balancebeam,parque infantil	=	barra de equilibrio,
playground,basketswing,parque infantil	=	columpio de canasta,
playground,bridge,parque infantil	=	puente,
playground,climbingframe,parque infantil	=	columpio,
playground,climbingwall,parque infantil	=	muro de escalada,
playground,funnel_ball,parque infantil	=	bola de embudo,
playground,hopscotch,parque infantil	=	rayuela,
playground,horizontal_bar,parque infantil	=	barra horizontal,
playground,map,parque infantil	=	mapa,
playground,playhouse,parque infantil	=	teatro,
playground,roundabout,parque infantil	=	rotonda,
playground,sandpit,parque infantil	=	mina de arena,
playground,seesaw,parque infantil	=	balancín,
playground,sledding,parque infantil	=	trineo,
playground,slide,parque infantil	=	diapositiva,
playground,splash_pad,parque infantil	=	splash_pad,
playground,springy,parque infantil	=	elástico,
playground,structure,parque infantil	=	estructura,
playground,swing,parque infantil	=	ritmo,
playground,teenshelter,parque infantil	=	refugio para adolescentes,
playground,tetherball,parque infantil	=	tetherball,
playground,trampoline,parque infantil	=	trampolín,
playground,tunnel_tube,parque infantil	=	tubo de tunel,
playground,youth_bench,parque infantil	=	banco juvenil,
playground,zipwire,parque infantil	=	tirolina,
playground:theme,playground,patio de recreo: tema	=	patio de juegos,
pole,no,polo	=	no,
pole,switch,cambio=de polo,
pole,transition,polo	=	transición,
pole:role,*,polo: papel	=	*,
poles,monopole,población=de,
police,academy,policía	=	academia,
police,barracks,policía	=	cuartel,
police,car_pound,policía	=	libra de coche,
police,car_repair,policía	=	reparación de autos,
police,checkpoint,policía	=	control,
police,detention,policía	=	detención,
police,naval_base,policía	=	base naval,
police,offices,policía	=	oficinas,
police,range,policía	=	alcance,
police,storage,policía	=	almacenamiento,
police,training_area,policía	=	área de entrenamiento,
political_division,canton,división política	=	cantón,
political_division,circonscription_législative,división política	=	circunscripción legislativa,
political_division,congressional_district,división política	=	distrito congresual,
political_division,euro_const,división política	=	euro constante,
political_division,linguistic_community,división política	=	comunidad lingüística,
political_division,NL:kamerkieskring,división política	=	NL:kamerkieskring,
political_division,NL:statenkieskring,división política	=	ES:statenkieskring,
population,0,población	=	*,
population:date,2006,monopolo de los polos:cita=2006,
population:date,2009,población:fecha	=	*,
population:date,2010,población:fecha	=	*,
population:date,2017,población:fecha	=	*,
population:date,2019,población:fecha	=	*,
population:date,2020,población:cita=2020,
population:date,2021,población:cita=2021,
population:date,2023,población:cita=2023,
population:date,2004-12-17,población:fecha	=	*,
population:date,2010-10-14,población:fecha	=	*,
population:date,2020-05-01,población:cita=2020-05-01,
population:date,2023-08-31,población:cita=2023-08-31,
population:pupils:date,2015,población:pupilas:cita=2015,
port,cargo,Puerto	=	carga,
port,fishing,Puerto	=	pescar,
port,roro,Puerto	=	roró,
post_box:type,lamp,post_box: tipo	=	lámpara,
post_box:type,pillar,post_box: tipo	=	pilar,
post_box:type,wall,post_box: tipo	=	pared,
post_office,post_partner,oficina de correos	=	compañero de publicación,
postal_code:source,INSSE - SIRUTA,código_postal:fuente=INSSE - SIRUTA,
postal_code:source,INSSE_-_SIRUTA,código_postal:fuente	=	INSSE_-_SIRUTA,
power,abandoned:tower,poder	=	abandonado: torre,
power,antenna_line,poder	=	línea de antena,
power,branch,poder	=	sucursal,
power,busbar,poder	=	barra colectora,
power,cable,energía	=	cable,
power,cable_distribution,poder	=	distribución_de_cable,
power,cable_distribution_cabinet,poder	=	armario_de_distribución_de_cables,
power,catenary_mast,energía	=	catenaria_mástil,
power,circuit,poder	=	circuito,
power,circuit_segment,poder	=	segmento de circuito,
power,compensator,poder	=	compensador,
power,connection,poder	=	conexión,
power,converter,poder	=	convertidor,
power,generator,energía	=	generador,
power,grounding,poder	=	toma de tierra,
power,heliostat,poder	=	heliostato,
power,insulator,energía	=	aislante,
power,inverter,poder	=	inversor,
power,line,energía	=	línea,
power,marker,poder	=	marcador,
power,minor_line,energía	=	línea_menor,
power,outlet,poder	=	toma de corriente,
power,plant,energía	=	planta,
power,pole,energía	=	polo,
power,pole/Gallery,poder	=	polo/Galería,
power,portal,energía	=	portal,
power,razed,poder	=	arrasado,
power,station,poder	=	estación,
power,sub_station,poder	=	sub_estación,
power,substation,energía	=	subestación,
power,switch,energía	=	cambiar,
power,switchgear,poder	=	Subestación de control,
power,terminal,energía	=	Terminal,
power,tower,energía	=	torre,
power,tower/Gallery,poder	=	torre/Galería,
power,transformer,energía	=	transformador,
power,underground_cable,poder	=	cable subterráneo,
power_source,biofuel,fuente de alimentación	=	biocombustible,
power_source,coal,fuente de alimentación	=	carbón,
power_source,gas,fuente de alimentación	=	gas,
power_source,hydro,fuente de alimentación	=	hidro,
power_source,nuclear,fuente de alimentación	=	nuclear,
power_source,oil,fuente de alimentación	=	petróleo,
power_source,waste,fuente de alimentación	=	desperdiciar,
power_source,wind,fuente de alimentación	=	viento,
power_supply,no,el poder_suministra=ningún,
priority,local,prioridad	=	local,
priority,national,prioridad	=	nacional,
priority,regional,prioridad	=	regional,
priority_road,designated,carretera_prioritaria	=	designado,
prison_camp,concentration_camp,campo de prisioneros	=	campo de concentración,
prison_camp,extermination_camp,campo de prisioneros	=	campo de exterminio,
private,employees,privado	=	empleados,
private,members,privado	=	miembros,
private,students,privado	=	estudiantes,
produce,rice,arroz=de producto,
produce,timber,producir	=	madera,
product,beer,producto	=	cerveza,
product,bricks,producto	=	ladrillos,
product,charcoal,producto	=	carbón,
product,concrete,producto	=	hormigón,
product,electronics,producto	=	electrónica,
product,food,producto	=	alimento,
product,furniture,producto	=	mueble,
product,machinery,producto	=	maquinaria,
product,oil,producto	=	petróleo,
product,packaging,producto	=	embalaje,
product,rice,producto	=	arroz,
product,steel,producto	=	acero,
product,sugar,producto	=	azúcar,
product,viez,producto	=	mira,
project,opensidewalks,proyecto	=	aceras abiertas,
project,OTI_HRI_COSMHA_STM020,proyecto	=	OTI_HRI_COSMHA_STM020,
proposed,motorway,autopista=propuesta,
proposed,rail,el=raíl propuesto,
proposed,residential,propuesto	=	Residencial,
proposed:electrified,contact_line,propuesto: electrificado	=	línea_de_contacto,
proposed:frequency,50,propuso:frecuencia=50,
proposed:frequency,16.7,propuso:frecuencia=16.7,
proposed:railway,rail,propuso:raíl=de vía,
proposed:voltage,15000,propuso:voltaje=15000,
proposed:voltage,25000,propuso:voltaje=25000,
protect_class,2,clase de protección	=	*,
protect_class,3,clase de protección	=	*,
protect_class,4,proteger_clase	=	*,
protect_class,5,clase de protección	=	*,
protect_class,6,clase de protección	=	*,
protect_class,11,clase de protección	=	*,
protect_class,13,clase de protección	=	*,
protect_class,19,clase de protección	=	*,
protect_class,21,clase de protección	=	*,
protect_class,1a,clase de protección	=	1a,
protect_class,1b,clase de protección	=	1b,
protected,perpetuity,protegido	=	perpetuidad,
protected_area,nature_reserve,área protegida	=	reserva natural,
protected_area,recreation,área protegida	=	recreación,
protection_title,Gebietsverbot,título de protección	=	Gebietsverbot,
protection_title,Schongebiet,título de protección	=	Schöngebiet,
protection_title,Site_of_Special_Scientific_Interest,título de protección	=	Sitio de Especial Interés Científico,
psv,designated,psv	=	designado,
psv,no,psv	=	no,
public_transport,entrance,transporte público	=	entrada,
public_transport,entrance_pass,transporte público	=	pase_de_entrada,
public_transport,halt,transporte público	=	detener,
public_transport,pay_scale_area,transporte público	=	área de escala salarial,
public_transport,platform,transporte público	=	plataforma,
public_transport,pole,transporte público	=	polo,
public_transport,station,transporte público	=	estación,
