key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
naptan:PlusbusZoneRef,MNCRPIC,,,naptà:PlusbusZoneRef	=	MNCRPIC,naptán:PlusbusZoneRef	=	MNCRPIC,,,,,,,,,,,naptà:PlusbusZoneRef,MNCRPIC,naptán:PlusbusZoneRef,MNCRPIC,17716
naptan:Status,*,,,naftan:Estat	=	*,naftan:Estado	=	*,,,,,,,,,,,naftan:Estat,*,naftan:Estado,*,17719
naptan:Status,ACT,naptan:Status=ACT,,,,12945,0.0,12944,0.0,1,0.0,0,0.0,No,0,,,,,10425
naptan:Status,ACT,,,naftan:Estat	=	ACTUAR,naftan:Estado	=	ACTUAR,,,,,,,,,,,naftan:Estat,ACTUAR,naftan:Estado,ACTUAR,17718
naptan:StopAreaType,GPBS,naptan:StopAreaType=GPBS,,,,46496,0.0,1303,0.0,0,0.0,45193,0.0033,No,0,,,,,3515
naptan:StopAreaType,GPBS,,,naftan:StopAreaType	=	GPBS,naftan:StopAreaType	=	GPBS,,,,,,,,,,,naftan:StopAreaType,GPBS,naftan:StopAreaType,GPBS,17720
naptan:StopType,BCT,naptan:StopType=BCT,,,,14645,0.0,14643,0.0001,2,0.0,0,0.0,No,0,,,,,9266
naptan:StopType,BCT,,,naftan:StopType	=	BCT,naftan:StopType	=	BCT,,,,,,,,,,,naftan:StopType,BCT,naftan:StopType,BCT,17721
naptan:verified,no,naptan:verified=no,,,,264337,0.0,216594,0.0008,79,0.0,47664,0.0035,Yes,1,,,,,911
naptan:verified,no,,,naptan: verificat	=	no,naptán: verificado	=	no,,,,,,,,,,,naptan: verificat,no,naptán: verificado,no,17722
naptan:verified,yes,naptan:verified=yes,,,,15248,0.0,15136,0.0001,5,0.0,107,0.0,No,1,,,,,8902
naptan:verified,yes,,,naptan: verificat	=	sí,naptán: verificado	=	sí,,,,,,,,,,,naptan: verificat,sí,naptán: verificado,sí,17723
narrow,yes,narrow=yes,,,,39674,0.0,1756,0.0,37916,0.0,2,0.0,Yes,2,,,,,3949
narrow,yes,,,estreta	=	sí,angosto	=	sí,,,,,,,,,,,estreta,sí,angosto,sí,17724
natural,anthill,,,natural	=	formiguer,natural	=	hormiguero,,,,,,,,,,,natural,formiguer,natural,hormiguero,17807
natural,arch,,,natural	=	arc,natural	=	arco,,,,,,,,,,,natural,arc,natural,arco,17787
natural,arete,,,natural	=	areté,natural	=	areté,,,,,,,,,,,natural,areté,natural,areté,17767
natural,atoll,,,natural	=	atol,natural	=	atolón,,,,,,,,,,,natural,atol,natural,atolón,17789
natural,avalanche_dam,,,natural	=	presa d'allau,natural	=	presa de avalancha,,,,,,,,,,,natural,presa d'allau,natural,presa de avalancha,17824
natural,bare_rock,natural=bare_rock,,,,1173206,0.0001,1061,0.0,1080303,1,91842,0.0067,Yes,25,,,,,306
natural,bare_rock,,,natural	=	Roca nua,natural	=	Roca desnuda,,,,,,,,,,,natural,Roca nua,natural,Roca desnuda,17734
natural,bay,natural=bay,,,,89311,0.0,63459,0.0002,5597,0.0,20255,0.0015,Yes,14,,,,,2149
natural,bay,,,natural	=	badia,natural	=	bahía,,,,,,,,,,,natural,badia,natural,bahía,17745
natural,beach,natural=beach,,,,235550,0.0,12604,0.0,193533,0.0002,29413,0.0021,Yes,30,,,,,992
natural,beach,,,natural	=	platja,natural	=	playa,,,,,,,,,,,natural,platja,natural,playa,17741
natural,bedrock,,,natural	=	base,natural	=	base,,,,,,,,,,,natural,base,natural,base,17790
natural,birds_nest,,,natural	=	niu de Ocell,natural	=	nido de Pájaro,,,,,,,,,,,natural,niu de Ocell,natural,nido de Pájaro,17768
natural,blowhole,,,natural	=	bufada,natural	=	sopladura,,,,,,,,,,,natural,bufada,natural,sopladura,17828
natural,butte,,,natural	=	mota,natural	=	mota,,,,,,,,,,,natural,mota,natural,mota,17815
natural,caldera,,,natural	=	caldera,natural	=	caldera,,,,,,,,,,,natural,caldera,natural,caldera,17791
natural,cape,natural=cape,,,,54499,0.0,53577,0.0002,173,0.0,749,0.0001,Yes,11,,,,,3105
natural,cape,,,natural	=	capa,natural	=	capa,,,,,,,,,,,natural,capa,natural,capa,17751
natural,cave,,,natural	=	cova,natural	=	cueva,,,,,,,,,,,natural,cova,natural,cueva,17798
natural,cave_entrance,natural=cave_entrance,,,,68988,0.0,68355,0.0003,627,0.0,6,0.0,Yes,23,,,,,2612
natural,cave_entrance,,,natural	=	cova_entrada,natural	=	cueva_entrada,,,,,,,,,,,natural,cova_entrada,natural,cueva_entrada,17747
natural,cliff,natural=cliff,,,,899862,0.0001,20543,0.0001,879023,0.0008,296,0.0,Yes,26,,,,,371
natural,cliff,,,natural	=	penya-segat,natural	=	acantilado,,,,,,,,,,,natural,penya-segat,natural,acantilado,17735
natural,cliff/Archive/Proposal,,,natural	=	penya-segat/Arxiu/Proposta,natural	=	acantilado/Archivo/Propuesta,,,,,,,,,,,natural,penya-segat/Arxiu/Proposta,natural,acantilado/Archivo/Propuesta,17784
natural,cloud,,,natural	=	núvol,natural	=	nube,,,,,,,,,,,natural,núvol,natural,nube,17818
natural,coastline,natural=coastline,,,,1259610,0.0001,0,0.0,1259518,0.0011,92,0.0,Yes,15,,,,,282
natural,coastline,,,natural	=	línia costanera,natural	=	línea costera,,,,,,,,,,,natural,línia costanera,natural,línea costera,17732
natural,col,,,natural	=	columna,natural	=	columna,,,,,,,,,,,natural,columna,natural,columna,17795
natural,couloir,,,natural	=	abisme,natural	=	abismo,,,,,,,,,,,natural,abisme,natural,abismo,17783
natural,crater,,,natural	=	cràter,natural	=	cráter,,,,,,,,,,,natural,cràter,natural,cráter,17796
natural,crevasse,natural=crevasse,,,,37015,0.0,5,0.0,36997,0.0,13,0.0,Yes,4,,,,,4173
natural,crevasse,,,natural	=	esquerda,natural	=	grieta,,,,,,,,,,,natural,esquerda,natural,grieta,17754
natural,desert,,,natural	=	Desert,natural	=	Desierto,,,,,,,,,,,natural,Desert,natural,Desierto,17778
natural,dune,,,natural	=	duna,natural	=	duna,,,,,,,,,,,natural,duna,natural,duna,17776
natural,earth_bank,natural=earth_bank,,,,19008,0.0,28,0.0,18959,0.0,21,0.0,Yes,8,,,,,7292
natural,earth_bank,,,natural	=	banc_terra,natural	=	banco_tierra,,,,,,,,,,,natural,banc_terra,natural,banco_tierra,17760
natural,esker,,,natural	=	esquer,natural	=	esker,,,,,,,,,,,natural,esquer,natural,esker,17801
natural,fell,natural=fell,,,,27871,0.0,551,0.0,23996,0.0,3324,0.0002,Yes,16,,,,,5241
natural,fell,,,natural	=	va caure,natural	=	cayó,,,,,,,,,,,natural,va caure,natural,cayó,17756
natural,fjord,,,natural	=	fiord,natural	=	fiordo,,,,,,,,,,,natural,fiord,natural,fiordo,17802
natural,fumarole,,,natural	=	fumarola,natural	=	fumarola,,,,,,,,,,,natural,fumarola,natural,fumarola,17803
natural,geothermal,,,natural	=	geotèrmia,natural	=	geotermia,,,,,,,,,,,natural,geotèrmia,natural,geotermia,17806
natural,geothermal_area,,,natural	=	àrea geotèrmica,natural	=	área geotérmica,,,,,,,,,,,natural,àrea geotèrmica,natural,área geotérmica,17788
natural,geothermal_field,,,natural	=	camp geotèrmic,natural	=	campo geotérmico,,,,,,,,,,,natural,camp geotèrmic,natural,campo geotérmico,17792
natural,geyser,,,natural	=	guèiser,natural	=	géiser,,,,,,,,,,,natural,guèiser,natural,géiser,17805
natural,glacier,natural=glacier,,,,112364,0.0,895,0.0,100641,0.0001,10828,0.0008,Yes,25,,,,,1806
natural,glacier,,,natural	=	glacera,natural	=	glaciar,,,,,,,,,,,natural,glacera,natural,glaciar,17744
natural,gorge,,,natural	=	gola,natural	=	garganta,,,,,,,,,,,natural,gola,natural,garganta,17804
natural,grass,,,natural	=	herba,natural	=	hierba,,,,,,,,,,,natural,herba,natural,hierba,17763
natural,grassland,natural=grassland,"A grassland is an area covered predominantly with grasses and herbaceous plants, with few or no trees","Una prada és una zona coberta predominantment d'herbes i plantes herbàcies, amb pocs o cap arbre","Un pastizal es un área cubierta predominantemente de hierbas y plantas herbáceas, con pocos o ningún árbol",2122128,0.0002,154,0.0,1919781,0.0017,202193,0.0147,Yes,22,,,,,169
natural,grassland,,,natural	=	prada,natural	=	pradera,,,,,,,,,,,natural,prada,natural,pradera,17730
natural,ground,,,natural	=	terrestre,natural	=	terrestre,,,,,,,,,,,natural,terrestre,natural,terrestre,17781
natural,gully,natural=gully,,,,12122,0.0,35,0.0,12082,0.0,5,0.0,Yes,6,,,,,11096
natural,gully,,,natural	=	fallta,natural	=	quebrada,,,,,,,,,,,natural,fallta,natural,quebrada,17764
natural,heath,natural=heath,,,,609326,0.0001,467,0.0,552578,0.0005,56281,0.0041,Yes,20,,,,,481
natural,heath,,,natural	=	bruc,natural	=	brezo,,,,,,,,,,,natural,bruc,natural,brezo,17737
natural,hill,natural=hill,,,,60674,0.0,60073,0.0002,577,0.0,24,0.0,Yes,8,,,,,2879
natural,hill,,,natural	=	Turó,natural	=	Cerro,,,,,,,,,,,natural,Turó,natural,Cerro,17757
natural,hot_spring,,,natural	=	primavera calorosa,natural	=	primavera calurosa,,,,,,,,,,,natural,primavera calorosa,natural,primavera calurosa,17769
natural,human,,,natural	=	humà,natural	=	humano,,,,,,,,,,,natural,humà,natural,humano,17808
natural,hummock,,,natural	=	monticle,natural	=	montículo,,,,,,,,,,,natural,monticle,natural,montículo,17780
natural,islet,,,natural	=	illot,natural	=	isleta,,,,,,,,,,,natural,illot,natural,isleta,17775
natural,isthmus,,,natural	=	istme,natural	=	istmo,,,,,,,,,,,natural,istme,natural,istmo,17809
natural,lake,,,natural	=	llac,natural	=	lago,,,,,,,,,,,natural,llac,natural,lago,17810
natural,land,natural=land,,,,66955,0.0,64683,0.0002,2268,0.0,4,0.0,Yes,7,,,,,2680
natural,land,,,natural	=	terra,natural	=	tierra,,,,,,,,,,,natural,terra,natural,tierra,17746
natural,landform,natural=landform,,,,45554,0.0,305,0.0,43928,0.0,1321,0.0001,Yes,2,,,,,3568
natural,landform,,,natural	=	forma de relleu,natural	=	forma de relieve,,,,,,,,,,,natural,forma de relleu,natural,forma de relieve,17762
natural,landslide,,,natural	=	lliscament de terra,natural	=	deslizamiento de tierra,,,,,,,,,,,natural,lliscament de terra,natural,deslizamiento de tierra,17800
natural,lava,,,natural	=	lava,natural	=	lava,,,,,,,,,,,natural,lava,natural,lava,17811
natural,liana,,,natural	=	liana,natural	=	liana,,,,,,,,,,,natural,liana,natural,liana,17812
natural,marsh,,,natural	=	pantà,natural	=	pantano,,,,,,,,,,,natural,pantà,natural,pantano,17820
natural,meadow,,,natural	=	prat,natural	=	prado,,,,,,,,,,,natural,prat,natural,prado,17823
natural,mesa,,,natural	=	turó baix,natural	=	colina baja,,,,,,,,,,,natural,turó baix,natural,colina baja,17794
natural,meteor_crater,,,natural	=	cràter de meteorit,natural	=	cráter de meteorito,,,,,,,,,,,natural,cràter de meteorit,natural,cráter de meteorito,17797
natural,moor,,,natural	=	Param,natural	=	Páramo,,,,,,,,,,,natural,Param,natural,Páramo,17821
natural,moraine,,,natural	=	morena,natural	=	morena,,,,,,,,,,,natural,morena,natural,morena,17814
natural,moss,,,natural	=	molsa,natural	=	musgo,,,,,,,,,,,natural,molsa,natural,musgo,17816
natural,mountain_range,,,natural	=	serralada,natural	=	cordillera,,,,,,,,,,,natural,serralada,natural,cordillera,17772
natural,mud,natural=mud,,,,27651,0.0,379,0.0,24991,0.0,2281,0.0002,Yes,17,,,,,5269
natural,mud,,,natural	=	fang,natural	=	lodo,,,,,,,,,,,natural,fang,natural,lodo,17758
natural,naled,,,natural	=	naled,natural	=	naled,,,,,,,,,,,natural,naled,natural,naled,17817
natural,palaeontological_site,,,natural	=	lloc paleontològic,natural	=	sitio paleontológico,,,,,,,,,,,natural,lloc paleontològic,natural,sitio paleontológico,17827
natural,peak,natural=peak,,,,1052170,0.0001,1052037,0.0038,110,0.0,23,0.0,Yes,23,,,,,329
natural,peak,,,natural	=	cim,natural	=	cima,,,,,,,,,,,natural,cim,natural,cima,17733
natural,peninsula,,,natural	=	península,natural	=	península,,,,,,,,,,,natural,península,natural,península,17782
natural,plant,,,natural	=	planta,natural	=	planta,,,,,,,,,,,natural,planta,natural,planta,17822
natural,plateau,,,natural	=	altiplà,natural	=	meseta,,,,,,,,,,,natural,altiplà,natural,meseta,17813
natural,reef,natural=reef,,,,106935,0.0,32052,0.0001,64538,0.0001,10345,0.0008,Yes,12,,,,,1871
natural,reef,,,natural	=	escull,natural	=	arrecife,,,,,,,,,,,natural,escull,natural,arrecife,17752
natural,ridge,natural=ridge,,,,227229,0.0,5366,0.0,221709,0.0002,154,0.0,Yes,17,,,,,1018
natural,ridge,,,natural	=	cresta,natural	=	cresta,,,,,,,,,,,natural,cresta,natural,cresta,17742
natural,river_terrace,,,natural	=	terrassa del riu,natural	=	terraza del río,,,,,,,,,,,natural,terrassa del riu,natural,terraza del río,17829
natural,riverbank,,,natural	=	riba del riu,natural	=	orilla del río,,,,,,,,,,,natural,riba del riu,natural,orilla del río,17819
natural,riverbed,,,natural	=	llera,natural	=	cauce,,,,,,,,,,,natural,llera,natural,cauce,17793
natural,rock,natural=rock,,,,242808,0.0,213520,0.0008,28544,0.0,744,0.0001,Yes,22,,,,,975
natural,rock,,,natural	=	roca,natural	=	roca,,,,,,,,,,,natural,roca,natural,roca,17739
natural,rock_overhang,,,natural	=	voladís de roca,natural	=	voladizo de roca,,,,,,,,,,,natural,voladís de roca,natural,voladizo de roca,17830
natural,rocks,,,natural	=	roques,natural	=	rocas,,,,,,,,,,,natural,roques,natural,rocas,17826
natural,saddle,natural=saddle,,,,71035,0.0,70971,0.0003,60,0.0,4,0.0,Yes,16,,,,,2557
natural,saddle,,,natural	=	selló,natural	=	sillín,,,,,,,,,,,natural,selló,natural,sillín,17749
natural,sand,natural=sand,,,,604067,0.0001,672,0.0,574232,0.0005,29163,0.0021,Yes,25,,,,,486
natural,sand,,,natural	=	sorra,natural	=	arena,,,,,,,,,,,natural,sorra,natural,arena,17736
natural,scree,natural=scree,,,,350972,0.0,252,0.0,324845,0.0003,25875,0.0019,Yes,19,,,,,719
natural,scree,,,natural	=	pedra,natural	=	piedra,,,,,,,,,,,natural,pedra,natural,piedra,17738
natural,scrub,natural=scrub,,,,5145154,0.0005,2032,0.0,4798594,0.0042,344528,0.0251,Yes,27,,,,,64
natural,scrub,,,natural	=	mala herba,natural	=	maleza,,,,,,,,,,,natural,mala herba,natural,maleza,17728
natural,shingle,natural=shingle,,,,77291,0.0,9,0.0,69325,0.0001,7957,0.0006,Yes,14,,,,,2395
natural,shingle,,,natural	=	còdols,natural	=	guijarros,,,,,,,,,,,natural,còdols,natural,guijarros,17748
natural,shoal,,,natural	=	banc,natural	=	banco,,,,,,,,,,,natural,banc,natural,banco,17774
natural,shrub,natural=shrub,,,,260767,0.0,259771,1,937,0.0,59,0.0,Yes,10,,,,,922
natural,shrub,,,natural	=	arbust,natural	=	arbusto,,,,,,,,,,,natural,arbust,natural,arbusto,17743
natural,shrubbery,natural=shrubbery,,,,77377,0.0,39,0.0,76931,0.0001,407,0.0,Yes,13,,,,,2393
natural,shrubbery,,,natural	=	arbustos,natural	=	arbustos,,,,,,,,,,,natural,arbustos,natural,arbustos,17759
natural,sinkhole,natural=sinkhole,,,,50337,0.0,45479,0.0002,4806,0.0,52,0.0,Yes,11,,,,,3294
natural,sinkhole,,,natural	=	embornal,natural	=	sumidero,,,,,,,,,,,natural,embornal,natural,sumidero,17755
natural,slope,,,natural	=	Pendent,natural	=	Pendiente,,,,,,,,,,,natural,Pendent,natural,Pendiente,17777
natural,spring,natural=spring,,,,213632,0.0,210945,0.0008,2616,0.0,71,0.0,Yes,28,,,,,1075
natural,spring,,,natural	=	primavera,natural	=	primavera,,,,,,,,,,,natural,primavera,natural,primavera,17740
natural,stone,natural=stone,,,,77338,0.0,66491,0.0002,10528,0.0,319,0.0,Yes,19,,,,,2394
natural,stone,,,natural	=	pedra,natural	=	piedra,,,,,,,,,,,natural,pedra,natural,piedra,17750
natural,strait,,,natural	=	estret,natural	=	estrecho,,,,,,,,,,,natural,estret,natural,estrecho,17766
natural,termite_mound,,,natural	=	monticle de tèrmits,natural	=	montículo de termitas,,,,,,,,,,,natural,monticle de tèrmits,natural,montículo de termitas,17773
natural,tidal,,,natural	=	de marea,natural	=	de marea,,,,,,,,,,,natural,de marea,natural,de marea,17799
natural,tree,natural=tree,"A tree is a perennial woody plant with a trunk, branches, and leaves that grows naturally in the environment","Un arbre és una planta llenyosa perenne amb tronc, branques i fulles que creix naturalment en el medi ambient","Un árbol es una planta leñosa perenne con tronco, ramas y hojas que crece naturalmente en el medio ambiente",30488906,0.0027,30488904,0.1116,0,0.0,2,0.0,Yes,28,,,,,7
natural,tree,,,natural	=	arbre,natural	=	árbol,,,,,,,,,,,natural,arbre,natural,árbol,17725
natural,tree_group,,,natural	=	arbre_grup,natural	=	árbol_grupo,,,,,,,,,,,natural,arbre_grup,natural,árbol_grupo,17770
natural,tree_row,natural=tree_row,,,,1858398,0.0002,273,0.0,1858028,0.0016,97,0.0,Yes,18,,,,,195
natural,tree_row,,,natural	=	filera_d'arbres,natural	=	hilera_de_árboles,,,,,,,,,,,natural,filera_d'arbres,natural,hilera_de_árboles,17731
natural,tree_stump,,,natural	=	tocó d'arbre,natural	=	tocón de árbol,,,,,,,,,,,natural,tocó d'arbre,natural,tocón de árbol,17771
natural,tree/Archived_proposal,,,natural	=	arbre/proposta arxivada,natural	=	árbol/propuesta archivada,,,,,,,,,,,natural,arbre/proposta arxivada,natural,árbol/propuesta archivada,17786
natural,"tree/List_of_Genus,_Leaf_cycle,_Leaf_type",,,"natural	=	arbre/Llista de Gènere, Cicle de la fulla, Tipus de fulla","natural	=	árbol/Lista de Género, Ciclo de la hoja, Tipo de hoja",,,,,,,,,,,natural,"arbre/Llista de Gènere, Cicle de la fulla, Tipus de fulla",natural,"árbol/Lista de Género, Ciclo de la hoja, Tipo de hoja",17785
natural,tundra,,,natural	=	tundra,natural	=	tundra,,,,,,,,,,,natural,tundra,natural,tundra,17779
natural,valley,natural=valley,,,,59253,0.0,14951,0.0001,44081,0.0,221,0.0,Yes,12,,,,,2931
natural,valley,,,natural	=	Vall,natural	=	Valle,,,,,,,,,,,natural,Vall,natural,Valle,17753
natural,volcano,,,natural	=	volcà,natural	=	volcán,,,,,,,,,,,natural,volcà,natural,volcán,17761
natural,wallow,,,natural	=	rebolcar-se per,natural	=	revolcarse por,,,,,,,,,,,natural,rebolcar-se per,natural,revolcarse por,17825
natural,water,natural=water,"A water body is any significant accumulation of water, such as a lake, river, stream, or ocean","Un cos d'aigua és qualsevol acumulació significativa d'aigua, com un llac, riu, rierol o oceà","Un cuerpo de agua es cualquier acumulación significativa de agua, como un lago, río, arroyo u océano",21575429,0.0019,23837,0.0001,20635924,0.0182,915668,0.0667,Yes,37,,,,,12
natural,water,,,natural	=	aigua,natural	=	agua,,,,,,,,,,,natural,aigua,natural,agua,17726
natural,wetland,natural=wetland,,,,4340931,0.0004,12920,0.0,3554508,0.0031,773503,0.0564,Yes,27,,,,,84
natural,wetland,,,natural	=	aiguamoll,natural	=	humedal,,,,,,,,,,,natural,aiguamoll,natural,humedal,17729
natural,wood,natural=wood,"A wood is a forested area covered with trees and woody vegetation, typically larger than a grove","Un bosc és una zona forestal coberta d'arbres i vegetació llenyosa, típicament més gran qu'una arbreda","Un bosque es un área forestal cubierta de árboles y vegetación leñosa, típicament más grande que una arboleda",11683458,1,32212,0.0001,10744170,0.0095,907076,0.0661,Yes,32,,,,,27
natural,wood,,,natural	=	fusta,natural	=	madera,,,,,,,,,,,natural,fusta,natural,madera,17727
natural,yes,,,natural	=	si,natural	=	si,,,,,,,,,,,natural,si,natural,si,17765
navigationaid,als,navigationaid=als,,,,46050,0.0,45900,0.0002,149,0.0,1,0.0,Yes,4,,,,,3537
navigationaid,als,,,Ajuda a la navegació	=	també,Ayuda a la navegación	=	también,,,,,,,,,,,Ajuda a la navegació,també,Ayuda a la navegación,también,17831
navigationaid,papi,,,Ajuda a la navegació	=	papi,Ayuda a la navegación	=	papi,,,,,,,,,,,Ajuda a la navegació,papi,Ayuda a la navegación,papi,17832
navigationaid,rwc,navigationaid=rwc,,,,19388,0.0,19388,0.0001,0,0.0,0,0.0,No,1,,,,,7160
navigationaid,rwe,navigationaid=rwe,,,,21168,0.0,21168,0.0001,0,0.0,0,0.0,Yes,1,,,,,6607
navigationaid,tdz,navigationaid=tdz,,,,12832,0.0,12832,0.0,0,0.0,0,0.0,No,1,,,,,10516
navigationaid,txc,navigationaid=txc,,,,45746,0.0,45746,0.0002,0,0.0,0,0.0,Yes,0,,,,,3562
navigationaid,txe,navigationaid=txe,,,,51351,0.0,51348,0.0002,2,0.0,1,0.0,Yes,0,,,,,3245
navigationaid,vasi,,,Ajuda a la navegació	=	Vasi,Ayuda a la navegación	=	Vasi,,,,,,,,,,,Ajuda a la navegació,Vasi,Ayuda a la navegación,Vasi,17833
ncat,*,,,ncat	=	*,ncat	=	*,,,,,,,,,,,ncat,*,ncat,*,17834
ncat,광역시도로,ncat=광역시도로,,,,10769,0.0,0,0.0,10769,0.0,0,0.0,No,0,,,,,12493
ncat,국도,ncat=국도,,,,10693,0.0,0,0.0,10693,0.0,0,0.0,No,0,,,,,12585
ncat,지방도,ncat=지방도,,,,12494,0.0,0,0.0,12494,0.0,0,0.0,No,0,,,,,10758
nest_platform,yes,,,plataforma niu	=	si,plataforma nido	=	si,,,,,,,,,,,plataforma niu,si,plataforma nido,si,17835
network,*,,,la xarxa	=	*,la red	=	*,,,,,,,,,,,la xarxa,*,la red,*,17836
network,AC Transit,network=AC Transit,,,,12924,0.0,9531,0.0,81,0.0,3312,0.0002,No,1,,,,,10445
network:en,G-BUS,network:en=G-BUS,,,,26863,0.0,26398,0.0001,32,0.0,433,0.0,No,1,,,,,5406
network:guid,DE-BW-VRN,network:guid=DE-BW-VRN,,,,10026,0.0,7420,0.0,177,0.0,2429,0.0002,No,1,,,,,13391
network:guid,DE-BY-MVV,network:guid=DE-BY-MVV,,,,13084,0.0,4627,0.0,1552,0.0,6905,0.0005,No,1,,,,,10315
network:ja,ハローサイクリング,network:ja=ハローサイクリング,,,,12130,0.0,12120,0.0,10,0.0,0,0.0,No,1,,,,,11084
network:ko,경기도 시내버스,network:ko=경기도 시내버스,,,,26863,0.0,26398,0.0001,32,0.0,433,0.0,No,1,,,,,5407
network:short,MVV,network:short=MVV,,,,13596,0.0,5028,0.0,1560,0.0,7008,0.0005,No,1,,,,,9942
network:short,RMV,network:short=RMV,,,,18625,0.0,12919,0.0,543,0.0,5163,0.0004,No,1,,,,,7437
network:short,VBB,network:short=VBB,,,,13580,0.0,3393,0.0,540,0.0,9647,0.0007,No,1,,,,,9946
network:short,VRN,network:short=VRN,,,,10033,0.0,7427,0.0,176,0.0,2430,0.0002,No,1,,,,,13375
network:short,WT,network:short=WT,,,,10811,0.0,3956,0.0,80,0.0,6775,0.0005,No,1,,,,,12450
network:type,basic_network,network:type=basic_network,,,,19020,0.0,0,0.0,26,0.0,18994,0.0014,No,0,,,,,7289
network:type,basic_network,,,tipus de xarxa	=	xarxa_bàsica,tipo de red	=	red_básica,,,,,,,,,,,tipus de xarxa,xarxa_bàsica,tipo de red,red_básica,18138
network:type,lcn,,,tipus de xarxa	=	lcn,tipo de red	=	lcn,,,,,,,,,,,tipus de xarxa,lcn,tipo de red,lcn,18141
network:type,Local,,,tipus de xarxa	=	Local,tipo de red	=	Local,,,,,,,,,,,tipus de xarxa,Local,tipo de red,Local,18139
network:type,lwn,,,tipus de xarxa	=	lwn,tipo de red	=	lwn,,,,,,,,,,,tipus de xarxa,lwn,tipo de red,lwn,18140
network:type,node_network,network:type=node_network,,,,273680,0.0,112601,0.0004,54,0.0,161025,0.0117,Yes,5,,,,,892
network:type,node_network,,,tipus de xarxa	=	node_xarxa,tipo de red	=	nodo_red,,,,,,,,,,,tipus de xarxa,node_xarxa,tipo de red,nodo_red,18137
network:type,rcn,,,tipus de xarxa	=	rcn,tipo de red	=	rcn,,,,,,,,,,,tipus de xarxa,rcn,tipo de red,rcn,18142
network:wikidata,Q111611112,network:wikidata=Q111611112,,,,16735,0.0,14485,0.0001,0,0.0,2250,0.0002,No,1,,,,,8149
network:wikidata,Q117309,network:wikidata=Q117309,,,,11550,0.0,10961,0.0,17,0.0,572,0.0,No,1,,,,,11653
network:wikidata,Q117309,,,xarxa: wikidata	=	Q117309,red: wikidata	=	Q117309,,,,,,,,,,,xarxa: wikidata,Q117309,red: wikidata,Q117309,18144
network:wikidata,Q1503488,network:wikidata=Q1503488,,,,12973,0.0,12158,0.0,4,0.0,811,0.0001,No,1,,,,,10406
network:wikidata,Q1553051,network:wikidata=Q1553051,,,,10390,0.0,7740,0.0,187,0.0,2463,0.0002,No,1,,,,,12910
network:wikidata,Q2516485,network:wikidata=Q2516485,,,,18247,0.0,10671,0.0,479,0.0,7097,0.0005,No,1,,,,,7574
network:wikidata,Q259000,network:wikidata=Q259000,,,,11190,0.0,4764,0.0,1545,0.0,4881,0.0004,No,1,,,,,12022
network:wikidata,Q27926285,network:wikidata=Q27926285,,,,10809,0.0,3955,0.0,80,0.0,6774,0.0005,No,1,,,,,12454
network:wikidata,Q314042,network:wikidata=Q314042,,,,20201,0.0,14482,0.0001,552,0.0,5167,0.0004,No,1,,,,,6886
network:wikidata,Q3307442,network:wikidata=Q3307442,,,,14220,0.0,13795,0.0001,6,0.0,419,0.0,No,1,,,,,9512
network:wikidata,Q343136,network:wikidata=Q343136,,,,16245,0.0,14670,0.0001,13,0.0,1562,0.0001,No,1,,,,,8383
network:wikidata,Q3512080,network:wikidata=Q3512080,,,,10349,0.0,8802,0.0,2,0.0,1545,0.0001,No,1,,,,,12956
